Tweet,SentimentML,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias
@centralarthurof @aguiarthur #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @arthuramin @centralarthurof @aguiarthur rol #teamarthuragui,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
@centralarthurof @aguiarthur recomeç #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur sempr vem sol #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @wxykaah @centralarthurof @aguiarthur tern lindoo #teamarthuragui,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
@centralarthurof @aguiarthur #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur h #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur #teamarthuragui vamostorc bast,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @rbr10 @centralarthurof @aguiarthur desej sonh vao morr acredit acredit #teamarthuragui,'neutro',[0.08],[0.0],[0.85],[0.0],[0.07],[0.0],[0.0]
@centralarthurof @aguiarthur morr ressec perd cor #teamarthuragui,'neutro',[0.04],[0.01],[0.92],[0.01],[0.01],[0.01],[0.0]
@centralarthurof @aguiarthur g #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur porqu sei chuv #teamarthuragui,'neutro',[0.01],[0.01],[0.92],[0.01],[0.02],[0.03],[0.0]
@centralarthurof @aguiarthur qu prend #teamarthuragui,'alegria',[0.71],[0.01],[0.24],[0.0],[0.04],[0.0],[0.0]
@centralarthurof @aguiarthur f #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur amo meninoo #teamarthuragui,'neutro',[0.17],[0.02],[0.71],[0.01],[0.07],[0.02],[0.0]
@centralarthurof @aguiarthur sempr pod tent novo!! #teamarthuragui,'neutro',[0.03],[0.0],[0.89],[0.0],[0.08],[0.0],[0.0]
rt @everlastingrbr @centralarthurof @aguiarthur sab tud olh pra fal #teamarthuragui,'neutro',[0.0],[0.0],[0.7],[0.0],[0.3],[0.0],[0.0]
@centralarthurof @aguiarthur tud moment vai além temp #teamarthuragui,'neutro',[0.0],[0.02],[0.94],[0.01],[0.02],[0.01],[0.0]
@centralarthurof @aguiarthur tud bem #teamarthuragui,'neutro',[0.06],[0.02],[0.8],[0.01],[0.08],[0.02],[0.0]
@centralarthurof @aguiarthur #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur #teamarthuragui rebeld sempr ✨♥️,'alegria',[0.45],[0.03],[0.32],[0.03],[0.09],[0.08],[0.0]
@centralarthurof @aguiarthur rol #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur muit chuv morr #teamarthuragui,'neutro',[0.01],[0.01],[0.96],[0.0],[0.0],[0.01],[0.0]
@centralarthurof @aguiarthur d #teamarthuragui,'neutro',[0.13],[0.01],[0.6],[0.01],[0.24],[0.01],[0.0]
@centralarthurof @aguiarthur err #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur c #teamarthuragui,'neutro',[0.28],[0.02],[0.48],[0.01],[0.18],[0.03],[0.0]
"@centralarthurof @aguiarthur brinc comig sab bem, fal qu também, pra tod mund v…",'neutro',[0.0],[0.0],[1.0],[0.0],[0.0],[0.0],[0.0]
"@centralarthurof @aguiarthur flor,nasc intenção🎶 #teamarthuragui",'neutro',[0.39],[0.0],[0.42],[0.0],[0.19],[0.0],[0.0]
@centralarthurof @aguiarthur mdss fot nov xodó #teamarthuragui,'neutro',[0.18],[0.01],[0.8],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur nao tou prepar pra ver acord ind dorm com tom banh aaaaaaaa #teamarthuragui,'tristeza',[0.0],[0.13],[0.15],[0.33],[0.01],[0.33],[0.06]
@centralarthurof @aguiarthur b #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @centralarthurof @qgrebeldebr @aguiarthur tam aqu pra isso!!!! #teamarthuragui,'neutro',[0.0],[0.0],[0.51],[0.0],[0.49],[0.0],[0.0]
@centralarthurof @aguiarthur amoo,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @aguiarthur troc turn adms! bor sub tag? #teamarthuragui,'neutro',[0.01],[0.0],[0.56],[0.0],[0.44],[0.0],[0.0]
@centralarthurof @aguiarthur mud caminhoo #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @meurisorbr @centralarthurof @aguiarthur nasc intenç #teamarthuragui,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
@centralarthurof @aguiarthur viv olh pra trá #teamarthuragui,'neutro',[0.0],[0.01],[0.86],[0.01],[0.11],[0.01],[0.0]
@centralarthurof @aguiarthur #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur deix perd acas #teamarthuragui,'neutro',[0.03],[0.01],[0.9],[0.01],[0.03],[0.02],[0.0]
@centralarthurof @aguiarthur lind menin deour,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur jeit #teamarthuragui,'alegria',[0.73],[0.01],[0.15],[0.01],[0.08],[0.01],[0.0]
rt @thaybelikov @centralarthurof @aguiarthur amo ser #teamarthuragui,'neutro',[0.01],[0.0],[0.9],[0.0],[0.09],[0.0],[0.0]
@centralarthurof @aguiarthur ach #teamarthuragui,'neutro',[0.13],[0.04],[0.55],[0.01],[0.26],[0.02],[0.0]
@centralarthurof @aguiarthur nunc viv alg fort assim #teamarthuragui,'neutro',[0.0],[0.08],[0.68],[0.09],[0.02],[0.12],[0.01]
rt @yass_flow @centralarthurof @aguiarthur chuv vent lev sol vent traz diz porqu tant bemmequ malme…,'neutro',[0.0],[0.0],[0.99],[0.0],[0.0],[0.0],[0.0]
@centralarthurof @aguiarthur pra ser capaz #teamarthuragui,'neutro',[0.02],[0.0],[0.75],[0.0],[0.22],[0.0],[0.0]
@centralarthurof @aguiarthur acim tud respe vou ser melhor amig #teamarthuragui,'neutro',[0.0],[0.0],[0.97],[0.0],[0.02],[0.0],[0.0]
@centralarthurof @aguiarthur tud vai continu #teamarthuragui,'neutro',[0.01],[0.01],[0.64],[0.01],[0.32],[0.01],[0.0]
rt @centralarthurof @qgrebeldebr @aguiarthur pra 200 #teamarthuragui,'neutro',[0.09],[0.0],[0.78],[0.0],[0.13],[0.0],[0.0]
@centralarthurof @aguiarthur lindooooo,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"rt @thaybelikov @centralarthurof @aguiarthur quero, sempr anj pra mim amo, vem comig pra feliz sei, etername…",'neutro',[0.0],[0.0],[0.96],[0.0],[0.04],[0.0],[0.0]
@centralarthurof @aguiarthur coraçã mil aqu,'alegria',[0.63],[0.02],[0.23],[0.01],[0.09],[0.02],[0.0]
@centralarthurof @aguiarthur deix temp cur #teamarthuragui,'neutro',[0.03],[0.01],[0.9],[0.01],[0.03],[0.02],[0.0]
"@centralarthurof @aguiarthur amor,t dou coração❤️ #teamarthuragui",'neutro',[0.06],[0.01],[0.89],[0.01],[0.02],[0.02],[0.0]
@centralarthurof @aguiarthur diss fic aqu #teamarthuragui,'neutro',[0.06],[0.01],[0.82],[0.0],[0.1],[0.01],[0.0]
"@centralarthurof @aguiarthur quero, sempr anj pra mim amo, vem comig pra feliz sei, e…",'neutro',[0.0],[0.0],[0.97],[0.0],[0.03],[0.0],[0.0]
rt @thaybelikov @centralarthurof @aguiarthur am dou coraçã tô deix mão promet vai cuid #teamart…,'neutro',[0.0],[0.05],[0.88],[0.0],[0.05],[0.02],[0.0]
rt @wxykaah @centralarthurof @aguiarthur tern lindoo #teamarthuragui,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
rt @everlastingrbr @centralarthurof @aguiarthur sab tud olh pra fal #teamarthuragui,'neutro',[0.0],[0.0],[0.7],[0.0],[0.3],[0.0],[0.0]
@centralarthurof @aguiarthur vai arrass arthur,'neutro',[0.11],[0.01],[0.58],[0.0],[0.29],[0.0],[0.0]
@centralarthurof @aguiarthur quant vez cê fal pra mim #teamarthuragui,'neutro',[0.03],[0.04],[0.71],[0.02],[0.16],[0.03],[0.0]
rt @rbr10 @centralarthurof @aguiarthur desej sonh vao morr acredit acredit #teamarthuragui,'neutro',[0.08],[0.0],[0.85],[0.0],[0.07],[0.0],[0.0]
@centralarthurof @aguiarthur alg mim #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur pront centr consegu cemmm #teamarthuragui,'alegria',[0.58],[0.01],[0.37],[0.0],[0.03],[0.01],[0.0]
@centralarthurof @aguiarthur pouc paz #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur deix vent lev #teamarthuragui,'neutro',[0.03],[0.01],[0.84],[0.01],[0.09],[0.02],[0.0]
@centralarthurof @aguiarthur brinc comigo🎶 #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur vi muit cois mud #teamarthuragui,'neutro',[0.21],[0.02],[0.46],[0.01],[0.28],[0.02],[0.0]
@centralarthurof @aguiarthur vou am verdad sincer #teamarthuragui,'neutro',[0.17],[0.11],[0.55],[0.01],[0.14],[0.02],[0.0]
@centralarthurof @aguiarthur lindim #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur oraç sei ped #teamarthuragui,'neutro',[0.11],[0.03],[0.7],[0.0],[0.15],[0.01],[0.0]
@centralarthurof @aguiarthur cien #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @aguiarthur @bieberhouse_ gent pod faz bol né?,'neutro',[0.0],[0.0],[0.66],[0.0],[0.34],[0.0],[0.0]
@centralarthurof @aguiarthur vi temp pass #teamarthuragui,'neutro',[0.02],[0.03],[0.78],[0.03],[0.09],[0.04],[0.0]
@centralarthurof @aguiarthur tud vid foc,'neutro',[0.03],[0.02],[0.78],[0.01],[0.13],[0.02],[0.0]
@centralarthurof @aguiarthur sab tud olh pra fal #teamarthuragui,'neutro',[0.0],[0.01],[0.74],[0.01],[0.22],[0.01],[0.0]
@centralarthurof @aguiarthur agor brinc comig #teamarthuragui,'neutro',[0.2],[0.01],[0.52],[0.01],[0.24],[0.01],[0.0]
@centralarthurof @aguiarthur novent y nuev #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
rt @yass_flow @centralarthurof @aguiarthur chuv vent lev sol vent traz diz porqu tant bemmequ malme…,'neutro',[0.0],[0.0],[0.99],[0.0],[0.0],[0.0],[0.0]
rt @aguiarthur @support_babi cont quant vez coraçã par hoje? par cont vig,'raiva',[0.01],[0.0],[0.47],[0.0],[0.51],[0.0],[0.0]
"@centralarthurof @aguiarthur respirar, pra deix fl cresc #teamarthuragui",'neutro',[0.0],[0.0],[0.96],[0.0],[0.04],[0.0],[0.0]
@centralarthurof @aguiarthur aa #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur and aí #teamarthuragui,'neutro',[0.16],[0.02],[0.6],[0.01],[0.19],[0.02],[0.0]
"rt @aguiarthur @kwlland doi segund atrás, par agor mil próx doi segundos, par nov rsrsrsr",'neutro',[0.01],[0.0],[0.98],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur novent y och #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
"@centralarthurof @aguiarthur demais,mdss, patrã #teamarthuragui",'neutro',[0.28],[0.0],[0.51],[0.0],[0.21],[0.0],[0.0]
rt @qgrebeldebr @aguiarthur aí adm bor ajud tag ? #teamarthuragui,'neutro',[0.01],[0.0],[0.71],[0.0],[0.28],[0.0],[0.0]
rt @aguiarthur @qgrebeldebr relógi ped pra sair,'neutro',[0.01],[0.0],[0.79],[0.0],[0.19],[0.0],[0.0]
@centralarthurof @aguiarthur #teamarthuragui amooo,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @rbr10 @centralarthurof @aguiarthur desej sonh vao morr acredit acredit #teamarthuragui,'neutro',[0.08],[0.0],[0.85],[0.0],[0.07],[0.0],[0.0]
@centralarthurof @aguiarthur qu mago outr coraçã #teamarthuragui,'neutro',[0.19],[0.02],[0.73],[0.01],[0.03],[0.01],[0.0]
@centralarthurof @aguiarthur novent y siet #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
rt @wxykaah @centralarthurof @aguiarthur tern lindoo #teamarthuragui,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
@centralarthurof @aguiarthur val rebelde? kkkkk #teamarthuragui,'neutro',[0.06],[0.0],[0.63],[0.0],[0.3],[0.01],[0.0]
rt @aguiarthur @juninhop716 to dorm rsrsrsrsr,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
rt @meurisorbr @centralarthurof @aguiarthur nasc intenç #teamarthuragui,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
@centralarthurof @aguiarthur novent y seil #teamarthuragui,'neutro',[0.01],[0.01],[0.97],[0.0],[0.0],[0.01],[0.0]
@centralarthurof @aguiarthur deix instant pouc #teamarthuragui,'neutro',[0.1],[0.01],[0.76],[0.0],[0.12],[0.01],[0.0]
rt @aguiarthur @thaybelikov ach mei né? vai entr tod mund junt bom!,'neutro',[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
@centralarthurof @aguiarthur quer aqu nov #teamarthuragui,'neutro',[0.06],[0.01],[0.84],[0.0],[0.08],[0.01],[0.0]
@centralarthurof @aguiarthur novent y cinc #teamarthuragui,'neutro',[0.01],[0.0],[0.98],[0.0],[0.0],[0.0],[0.0]
@centralarthurof @aguiarthur #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"rt @thaybelikov @aguiarthur tô fri barriga, parec q q vou entr program kkkkkkkkkk",'neutro',[0.0],[0.0],[0.93],[0.0],[0.07],[0.0],[0.0]
@centralarthurof @aguiarthur vez #teamarthuragui,'neutro',[0.29],[0.02],[0.44],[0.01],[0.23],[0.01],[0.0]
rt @meurisorbr @centralarthurof @aguiarthur brinc comig #teamarthuragui,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
@weakpointrbr @aguiarthur bor bor bor #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur jur ent preocup #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur nasc pra brilh nunc fic escur,'neutro',[0.08],[0.01],[0.82],[0.01],[0.07],[0.02],[0.0]
@centralarthurof @aguiarthur novent y cuatr #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
rt @lucasdotutu @centralarthurof @aguiarthur #teamarthuragui,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
@centralarthurof @aguiarthur chuv vent lev sol vent traz diz porqu tant bemmequ ou…,'neutro',[0.0],[0.03],[0.95],[0.0],[0.0],[0.02],[0.0]
@aguiarthur tam junt 🤜🏿🤛🏼 #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur amooo,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur fot lindaaa #teamarthuragui,'neutro',[0.05],[0.01],[0.89],[0.01],[0.04],[0.01],[0.0]
@centralarthurof @aguiarthur gost cheir ant abraç #teamarthuragui,'neutro',[0.28],[0.03],[0.55],[0.02],[0.09],[0.03],[0.0]
"@centralarthurof @aguiarthur descuidar, deix sol bat #teamarthuragui",'neutro',[0.02],[0.0],[0.95],[0.0],[0.03],[0.0],[0.0]
"rt @thaybelikov @centralarthurof @aguiarthur fl nasc intenção, mei cao tempoo #teamarthuragui",'raiva',[0.07],[0.0],[0.41],[0.0],[0.52],[0.0],[0.0]
@centralarthurof @aguiarthur novent y tre #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
rt @thaybelikov @centralarthurof @aguiarthur am dou coraçã tô deix mão promet vai cuid #teamart…,'neutro',[0.0],[0.05],[0.88],[0.0],[0.05],[0.02],[0.0]
"@wxykaah @aguiarthur tá gato, né? #teamarthuragui",'neutro',[0.0],[0.0],[0.66],[0.0],[0.33],[0.0],[0.0]
@centralarthurof @aguiarthur novent y #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur suspir rend #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur desfaz aind fez #teamarthuragui,'neutro',[0.04],[0.01],[0.85],[0.01],[0.09],[0.01],[0.0]
@centralarthurof @aguiarthur #teamarthuragui coraj ✨,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur bor sub log tag plmdss #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur novent y uno #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
"@centralarthurof @aguiarthur olha, nad pod par corp vej caminh quer segu até…",'neutro',[0.0],[0.01],[0.97],[0.0],[0.0],[0.01],[0.0]
rt @aguiarthur adm chegou! descans porqu agor vam par final! ✨ tá ansi ai? #teamarthuragui #bbb22,'neutro',[0.0],[0.0],[0.96],[0.0],[0.04],[0.0],[0.0]
@centralarthurof @aguiarthur novent #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @thaybelikov @centralarthurof @aguiarthur amo ser #teamarthuragui,'neutro',[0.01],[0.0],[0.9],[0.0],[0.09],[0.0],[0.0]
@centralarthurof @aguiarthur carism falt,'neutro',[0.3],[0.02],[0.35],[0.01],[0.3],[0.02],[0.0]
@centralarthurof @aguiarthur sent gost menos beij #teamarthuragui,'neutro',[0.11],[0.03],[0.83],[0.01],[0.02],[0.01],[0.0]
@centralarthurof @aguiarthur beij chã #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur ochent y nuev #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur bor sub logoo tag #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur mei cao temp #teamarthuragui,'neutro',[0.08],[0.05],[0.67],[0.03],[0.13],[0.05],[0.0]
@centralarthurof @aguiarthur ochent y och #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@aguiarthur aí adm bor ajud tag ? #teamarthuragui,'neutro',[0.02],[0.0],[0.76],[0.0],[0.21],[0.01],[0.0]
@centralarthurof @aguiarthur graç #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur tern lindoo #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@aguiarthur aqu pra ler isso, amo, viu? #teamarthuragui",'neutro',[0.0],[0.0],[0.96],[0.0],[0.04],[0.0],[0.0]
@centralarthurof @aguiarthur desej sonh vao morr acredit acredit #teamarthuragui,'neutro',[0.14],[0.01],[0.79],[0.0],[0.05],[0.01],[0.0]
@centralarthurof @aguiarthur fl mal nasc morr #teamarthuragui,'neutro',[0.04],[0.01],[0.93],[0.0],[0.02],[0.01],[0.0]
@centralarthurof @aguiarthur nasc intenç #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur bor comentaaarr bor sub #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur ochent y siet #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
rt @juuulioc @centralarthurof @aguiarthur lembr tá repris malh #teamarthuragui,'neutro',[0.03],[0.0],[0.49],[0.0],[0.47],[0.0],[0.0]
"@centralarthurof @aguiarthur ta exig hj, ein central? #teamarthuragui",'neutro',[0.04],[0.0],[0.7],[0.0],[0.26],[0.0],[0.0]
@centralarthurof @aguiarthur sei pod dar nad #teamarthuragui,'neutro',[0.02],[0.01],[0.78],[0.01],[0.18],[0.01],[0.0]
@centralarthurof @aguiarthur fl mal nasc morr beij chã suspir rend #teamarthuragui,'neutro',[0.04],[0.01],[0.93],[0.0],[0.02],[0.01],[0.0]
@centralarthurof @aguiarthur ochent y seil #teamarthuragui,'neutro',[0.01],[0.01],[0.97],[0.0],[0.0],[0.01],[0.0]
rt @potatodealer14 @centralarthurof @aguiarthur #teamarthuragui fof ness tern 🥺,'alegria',[0.37],[0.0],[0.32],[0.0],[0.3],[0.0],[0.0]
@centralarthurof @aguiarthur fl #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur bor pov,'raiva',[0.05],[0.01],[0.38],[0.01],[0.55],[0.01],[0.0]
@centralarthurof @aguiarthur cois lind #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"rt @yass_flow @centralarthurof @aguiarthur pirr dia graç sab bem, fal qu também, m…",'neutro',[0.0],[0.0],[1.0],[0.0],[0.0],[0.0],[0.0]
@centralarthurof @aguiarthur ochent y cinc #teamarthuragui,'neutro',[0.01],[0.0],[0.98],[0.0],[0.0],[0.0],[0.0]
@aguiarthur vamoss adm #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur #teamarthuragui lind demal,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur respir pra deix fl cresc !!! #teamarthuragui,'neutro',[0.0],[0.0],[0.91],[0.0],[0.09],[0.0],[0.0]
@centralarthurof @aguiarthur dig plant deu #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur ochent y cuatr #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur bbb #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur roub fot adm #teamarthuragui,'alegria',[0.75],[0.02],[0.2],[0.01],[0.01],[0.01],[0.0]
@centralarthurof @aguiarthur ochent y tre #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur am dou coraçã tô deix mão promet vai cuid #teamarthuragui,'medo',[0.0],[0.39],[0.35],[0.07],[0.02],[0.16],[0.01]
@centralarthurof @aguiarthur ochent y #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur sei sei vou viv dia cad vez #teamarthuragui,'neutro',[0.0],[0.01],[0.96],[0.01],[0.0],[0.01],[0.0]
@centralarthurof @aguiarthur amoooooooo,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur ochent y uno #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
"@centralarthurof @aguiarthur pirr dia graç sab bem, fal qu ta…",'neutro',[0.0],[0.0],[1.0],[0.0],[0.0],[0.0],[0.0]
@centralarthurof @aguiarthur começ novelaaaa #teamarthuragui,'alegria',[0.71],[0.01],[0.23],[0.0],[0.04],[0.01],[0.0]
@centralarthurof @aguiarthur morr am ti #teamarthuragui,'neutro',[0.03],[0.07],[0.85],[0.01],[0.02],[0.02],[0.0]
@centralarthurof @aguiarthur ochent #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur mal qu #teamarthuragui,'neutro',[0.02],[0.01],[0.94],[0.0],[0.03],[0.0],[0.0]
@centralarthurof @aguiarthur am dou coraçã tô deix mão promet vai cuidar…,'medo',[0.0],[0.51],[0.38],[0.02],[0.01],[0.07],[0.0]
@centralarthurof @aguiarthur persist,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur coraçã #teamarthuragui,'alegria',[0.8],[0.02],[0.11],[0.01],[0.05],[0.01],[0.0]
@centralarthurof @aguiarthur setent y nuev #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
rt @potatodealer14 @centralarthurof @aguiarthur #teamarthuragui fof ness tern 🥺,'alegria',[0.37],[0.0],[0.32],[0.0],[0.3],[0.0],[0.0]
@aguiarthur tag follow #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur pra apaixon outr vez #teamarthuragui,'neutro',[0.06],[0.01],[0.75],[0.01],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur favor entend #teamarthuragui,'raiva',[0.19],[0.03],[0.27],[0.01],[0.47],[0.02],[0.0]
rt @victorjoao79 tá cheg hora!!! @centralarthurof @aguiarthur #bbb22 #teamarthuragui,'raiva',[0.0],[0.0],[0.25],[0.0],[0.74],[0.0],[0.0]
@centralarthurof @aguiarthur fl nasc intenç #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur ser ced #teamarthuragui,'neutro',[0.1],[0.01],[0.64],[0.0],[0.24],[0.0],[0.0]
"rt @qgrebeldebr @centralarthurof @aguiarthur tod mund segred contar, tod mund ter alguém confiar… #teamarthura…",'neutro',[0.0],[0.0],[0.99],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur setent y och #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
"rt @weakpointrbr @centralarthurof @aguiarthur sint falta, cheir abraç #teamarthuragui",'neutro',[0.23],[0.0],[0.47],[0.0],[0.31],[0.0],[0.0]
@centralarthurof @aguiarthur vou desist assim apen começ mim #teamarthuragui,'neutro',[0.27],[0.02],[0.5],[0.01],[0.16],[0.02],[0.0]
@centralarthurof @aguiarthur bem qu #teamarthuragui,'neutro',[0.03],[0.01],[0.93],[0.0],[0.02],[0.0],[0.0]
